Transaction_ID,Customer_ID,Customer_Name,Email,Order_Date,Delivery_Date,Product_Category,Region,Sales_Amount,Vendor_ID,Data_Status
T00008142,C467747,Liam Young,liam.young@hotmail.com,2024-09-03,2024-09-09,Home,West,41.91,V4031,
T00008143,C897955,Michael Lee,michael.lee@outlook.com,2024-11-21,2024-12-04,Office,South,91.98,V4731,
T00008144,C955121,Mia Smith,mia.smith@gmail.com,2024-12-07,2024-12-13,Sports,,27.44,V7276,
T00008145,C123834,David Young,david.young@gmail.com,2024-01-04,2024-01-12,Sports,West,33.04,V2245,
T00008146,C396618,Noah White,noah.white@outlook.com,2024-11-01,2024-11-12,Office,,82.0,V9818,
T00008147,C667354,John Allen,john.allen@yahoo.com,2024-09-17,2024-09-27,Grocery,West,52.67,V8942,
T00008148,C372544,Daniel Brown,daniel.brown@outlook.com,2024-11-26,2024-12-05,Home,South,119.44,V9912,
T00008149,C634633,David Harris,david.harris@outlook.com,2024-02-14,2024-02-18,Apparel,East,31.98,V2121,
T00008150,C133896,David Harris,david.harris@hotmail.com,2024-07-29,2024-08-12,Home,South,28.99,V7278,
T00008151,C578646,Ava White,ava.white@outlook.com,2024-08-31,,Electronics,East,80.95,V4793,
T00008152,C915331,James Lee,james.lee@yahoo.com,2024-07-21,2024-07-29,Grocery,West,22.39,V7109,
T00008153,C599387,John Taylor,john.taylor@gmail.com,2024-07-21,2024-07-26,Grocery,North,83.92,V7719,
T00008154,C914661,Daniel Martin,daniel.martin@company.com,2024-01-27,2024-02-06,Beauty,West,56.07,V9966,
T00008155,C610269,Sophia Taylor,,2024-04-27,2024-05-11,Sports,South,31.39,V5186,
T00008156,C367727,Mia King,mia.king@outlook.com,2024-08-13,2024-08-22,Apparel,West,27.31,V9530,
T00008157,C613622,John Martin,john.martin@hotmail.com,2024-12-25,2024-12-31,Office,East,38.58,V6153,
T00008158,C171537,Emma Young,emma.young@hotmail.com,2024-07-23,2024-08-01,Grocery,North,22.59,V7410,
T00008159,C864777,Michael Thomas,michael.thomas@outlook.com,2024-09-03,2024-09-15,Electronics,West,189.6,V6613,
T00008160,C497783,Liam Anderson,liam.anderson@outlook.com,2024-02-18,2024-03-01,Electronics,West,52.89,V6641,
T00008161,C699095,David Johnson,david.johnson@yahoo.com,2024-12-31,2025-01-04,Apparel,Northh,63.3,V3491,
T00008162,C753936,Mia Brown,mia.brown@gmail.com,2024-09-09,2024-09-10,Sports,West,24.36,V2627,
T00008163,C999084,Liam Thomas,liam.thomas@gmail.com,2024-03-18,,Electronics,South,31.59,V7764,
T00008164,C570455,Sarah Young,sarah.young@company.com,2024-09-13,2024-09-17,Apparel,West,88.53,V1731,
T00008165,C768689,Emma Johnson,emma.johnson@gmail.com,2024-04-29,2024-05-08,Home,South,27.39,V2910,
T00008166,C332117,Daniel Brown,daniel.brown@company.com,2024-02-04,2024-02-17,Beauty,North,38.55,V3564,
T00008167,C873068,Ava Martin,ava.martin@hotmail.com,2024-11-07,2024-11-14,Grocery,West,65.09,V3283,
T00008168,C433936,Olivia Young,olivia.young@company.com,2024-05-22,2024-05-28,Sports,West,41.81,V9219,
T00008169,C493444,John Hall,john.hall@company.com,2024-07-15,,Beauty,North,36.6,V7443,
T00008170,C313286,Liam Allen,liam.allen@gmail.com,2024-09-16,2024-09-30,Electronics,East,24.91,V5292,
T00008171,C661340,Ethan Young,ethan.young@outlook.com,2024-12-31,,Home,West,89.98,V7983,
T00008172,C550985,Ava Brown,ava.brown@hotmail.com,2024-03-24,2024-03-28,Apparel,South,121.28,V8443,
T00008173,C146032,Sophia Anderson,sophia.anderson@yahoo.com,2024-07-10,2024-07-11,Apparel,West,184.01,V8522,
T00008174,C604910,Charlotte White,,2024-01-22,2024-02-04,Apparel,East,46.23,V1133,
T00008175,C395830,Charlotte Young,charlotte.young@company.com,2024-01-24,2024-01-27,Apparel,East,67.81,V7468,
T00008176,C963413,Sarah Jackson,sarah.jackson@company.com,2024-03-15,2024-03-28,Electronics,West,102.89,V3932,
T00008177,C723090,Daniel Jackson,daniel.jackson@outlook.com,2024-12-31,2025-01-02,Beauty,South,58.32,V4291,
T00008178,C334337,Michael Jackson,michael.jackson@yahoo.com,2024-05-13,2024-05-26,Electronics,West,100.29,V3175,
T00008179,C272857,Ethan White,ethan.white@gmail.com,2024-06-15,2024-06-19,Sports,East,73.09,V7594,
T00008180,C529763,Isabella Smith,isabella.smith@hotmail.com,2024-04-19,,Sports,South,82.16,V5980,
T00008181,C404962,Noah Hall,noah.hall@outlook.com,2024-03-30,2024-04-10,Home,South,32.52,V9691,
T00008182,C986854,Michael Anderson,michael.anderson@yahoo.com,2024-02-06,2024-02-20,Sports,West,18.23,V5757,
T00008183,C434071,Mia Thomas,,2024-11-05,2024-11-14,Grocery,North,83.48,V2331,
T00008184,C821041,Michael Young,michael.young@gmail.com,2024-02-20,2024-02-27,Apparel,South,52.88,V9746,
T00008185,C441609,Emma Anderson,emma.anderson@hotmail.com,2024-02-29,2024-03-13,Beauty,West,-53.54,V7438,
T00008186,C845222,Ethan Brown,ethan.brown@company.com,2024-03-12,2024-03-15,Apparel,South,18.36,V7858,
T00008187,C850887,Charlotte Taylor,charlotte.taylor@company.com,2024-05-07,2024-05-14,Home,West,122.27,V9362,
T00008188,C737509,David Johnson,david.johnson@outlook.com,2024-11-02,2024-11-10,Electronics,South,42.72,V6557,
T00008189,C399477,Ava Harris,ava.harris@hotmail.com,2024-03-02,2024-03-14,Electronics,East,14.29,V4188,
T00008190,C226457,Ava White,ava.white@company.com,2024-10-31,2024-11-07,Sports,South,179.58,V6498,
T00008191,C378720,Mia King,mia.king#yahoo,2024-06-27,2024-07-05,Electronics,North,50.03,V7422,
T00008192,C219875,Olivia Martin,olivia.martin@outlook.com,2024-01-28,2024-02-11,Sports,East,75.2,V1602,
T00008193,C925837,Liam Brown,liam.brown@outlook.com,2024-08-27,2024-09-05,Sports,West,315.1,V1210,
T00008194,C980432,Liam Johnson,liam.johnson@gmail.com,2024-08-19,2024-08-20,Grocery,West,39.52,V1748,
T00008195,C566995,James White,james.white@company.com,2024-06-01,2024-06-11,Sports,West,55.92,V4407,
T00008196,C655889,Ava Smith,,2024-11-28,2024-12-04,Electronics,East,36.55,V2227,
T00008197,C954378,Isabella Young,isabella.young@yahoo.com,2024-01-07,2024-01-11,Beauty,North,113.16,V4890,
T00008198,C414260,Olivia Jackson,olivia.jackson@gmail.com,2024-03-05,2024-03-06,Home,East,24.62,V5886,
T00008199,C617965,Ethan Hall,ethan.hall@company.com,2024-05-02,2024-05-04,Grocery,East,123.13,V2393,
T00008200,C610472,Daniel Walker,daniel.walker@company.com,2024-02-05,2024-02-15,Sports,North,94.89,V7972,
T00008201,C728474,Michael Johnson,michael.johnson@yahoo.com,2024-08-25,2024-08-29,Home,West,32.31,V3447,
T00008202,C949326,David Hall,david.hall@hotmail.com,2024-03-13,2024-03-14,Beauty,East,47.76,V9607,
T00008203,C789995,Ethan Martin,ethan.martin@hotmail.com,2024-01-30,2024-02-05,Home,South,157.12,V2428,
T00008204,C893897,John Hall,john.hall@gmail.com,2024-08-14,2024-08-15,Home,South,15.92,V9710,
T00008205,C681042,Olivia Harris,olivia.harrisgmail.com,2025-09-15,2024-11-11,Sports,North,56.01,V9938,
T00008206,C329047,Ava Young,ava.young@yahoo.com,2024-12-12,2024-12-21,Electronics,West,42.26,V3373,
T00008207,C192850,Daniel Jackson,daniel.jackson@yahoo.com,2025-12-12,2024-10-21,Beauty,West,39.83,V5371,
T00008208,C996197,Isabella Lee,isabella.lee@company.com,2024-01-05,2024-01-08,Electronics,East,12.49,V5267,
T00008209,C840479,James Young,james.young@company.com,2024-03-05,2024-03-17,Office,West,52.13,V6259,
T00008210,C454835,Sophia Martin,sophia.martin@yahoo.com,2024-08-22,2024-09-02,Grocery,North,17.15,V4533,
T00008211,C663159,Isabella Johnson,isabella.johnson@outlook.com,2024-04-24,2024-04-25,Sports,West,63.6,V4305,
T00008212,C293946,Isabella Thomas,isabella.thomas@hotmail.com,2024-11-14,2024-11-20,Sports,East,66.85,V5339,
T00008213,C570949,David Anderson,david.anderson@gmail.com,2024-09-02,2024-09-08,Grocery,West,136.24,V6712,
T00008214,C915943,Noah Brown,noah.brown@hotmail.com,2024-12-14,,Apparel,East,126.26,V9147,
T00008215,C967392,Michael Thomas,michael.thomas@gmail.com,2024-01-17,2024-01-24,Apparel,East,53.0,V7785,
T00008216,C952208,Mia Martin,mia.martin@outlook.com,2024-11-02,2024-11-12,Home,North,97.42,V1700,
T00008217,C349200,Noah Martin,,2024-02-06,2024-02-17,Electronics,South,107.45,V9724,
T00008218,C825527,James Allen,james.allen@outlook.com,2024-12-09,2024-12-13,Grocery,South,58.79,V9140,
T00008219,C406606,John Allen,john.allen@yahoo.com,2024-08-06,2024-08-11,Electronics,East,42.77,V8757,
T00008220,C554598,Michael Walker,michael.walker@company.com,2024-05-16,2024-05-19,Beauty,South,138.28,V6207,
T00008221,C583410,John Martin,john.martin@gmail.com,2024-09-02,2024-09-08,Apparel,West,60.7,V8307,
T00008222,C858741,Michael Anderson,michael.anderson@company.com,2024-02-07,2024-02-20,Electronics,North,17.15,V4065,
T00008223,C656862,Daniel Brown,daniel.brown@yahoo.com,2024-09-07,2024-09-21,Electronics,West,67.7,V8907,
T00008224,C726360,Ava Allen,ava.allen@gmail.com,2024-02-22,2024-02-29,Apparel,West,34.74,V7807,
T00008225,C535126,Ava Harris,ava.harris@gmail.com,2024-12-11,2024-12-20,Electronics,East,225.77,V5803,
T00008226,C304603,Charlotte Smith,charlotte.smith@company.com,2024-11-04,2024-11-13,Grocery,North,32.1,V3716,
T00008227,C780546,Olivia Harris,olivia.harris@gmail.com,2024-07-21,2024-08-02,Apparel,South,42.65,V7583,
T00008228,C778173,Mia Anderson,mia.anderson@yahoo.com,2024-02-18,2024-03-02,Electronics,South,98.98,V3625,
T00008229,C834172,Liam Allen,liam.allen@yahoo.com,2024-05-01,2024-05-06,Sports,South,322.13,V4442,
T00008230,C840885,Ava Johnson,ava.johnson@company.com,2024-11-21,2024-11-25,Home,East,49.89,V2803,
T00008231,C964714,David Smith,david.smith@outlook.com,2024-01-16,2024-01-23,Office,South,30.44,V6909,
T00008232,C209779,Daniel Martin,daniel.martin@yahoo.com,2024-09-25,2024-10-09,Office,North,30.86,V5541,
T00008233,C118557,Noah Martin,noah.martin@yahoo.com,2024-08-23,2024-08-26,Grocery,West,19.89,V3701,
T00008234,C259132,Daniel Thomas,daniel.thomas@gmail.com,2024-04-30,2024-05-04,Office,South,60.89,V6896,
T00008235,C552082,Liam Harris,liam.harris@gmail.com,2024-05-18,2024-05-27,Apparel,South,67.82,V9454,
T00008236,C434248,Isabella Brown,isabella.brown@yahoo.com,2024-03-27,2024-04-01,Beauty,West,23.73,V9040,
T00008237,C856265,Ethan Taylor,ethan.taylor@company.com,2024-05-09,2024-05-19,Home,West,45.41,V2454,
T00008238,C577793,Noah Thomas,noah.thomas@outlook.com,2024-09-08,2024-09-22,Home,Easst,44.36,V9889,
T00008239,C761440,Emma Smith,emma.smith@gmail.com,2024-12-15,2024-12-22,Apparel,South,35.82,V2614,
T00008240,C244926,James Anderson,james.anderson@gmail.com,2024-10-01,2024-10-03,Apparel,North,79.31,V9119,
T00008241,C823055,Isabella Young,isabella.young@outlook.com,2024-12-25,2025-01-03,Sports,East,38.78,V2450,
T00008242,C782385,Sophia Harris,sophia.harris@gmail.com,2024-10-27,2024-11-01,Electronics,North,132.59,V1369,
T00008243,C284054,David White,david.white@company.com,2024-02-16,2024-02-21,Electronics,South,19.69,V6985,
T00008244,C665369,Noah Smith,noah.smith@gmail.com,2024-03-19,2024-03-23,Home,West,50.04,V5801,
T00008245,C854981,John Jackson,john.jackson@gmail.com,2024-10-24,2024-11-01,Sports,East,16.79,V8288,
T00008246,C481325,Ethan Thomas,ethan.thomas@yahoo.com,2024-12-29,2025-01-09,Office,East,76.93,V8170,
T00008247,C913526,David Allen,david.allen@company.com,2024-12-07,2024-12-11,Beauty,East,46.98,V5235,
T00008248,C428910,Ethan Anderson,ethan.anderson@company.com,2024-08-06,2024-08-08,Office,North,47.68,V9891,
T00008249,C969485,Isabella Harris,isabella.harrisgmail.com,2024-04-20,2024-04-25,Electronics,South,38.9,V7368,
T00008250,C255063,John White,john.white@hotmail.com,2024-08-14,2024-08-17,Home,West,104.77,V9987,
T00008251,C887733,Sarah Jackson,sarah.jackson@outlook.com,2024-10-01,2024-10-05,Electronics,North,103.52,V6712,
T00008252,C783970,Olivia Martin,olivia.martingmail.com,2024-09-12,2024-09-15,Beauty,Westt,-68.76,V9935,
T00008253,C705751,Sarah Walker,sarah.walker@hotmail.com,2024-02-08,2024-02-15,Grocery,North,42.3,V6316,
T00008254,C790038,Noah Brown,noah.brown@outlook.com,2024-05-14,,Electronics,North,61.32,V2894,
T00008255,C386610,Emma Jackson,emma.jackson@company.com,2024-10-21,2024-10-27,Sports,West,64.64,V6651,
T00008256,C573656,Sophia Hall,sophia.hall@gmail.com,2024-04-07,2024-04-09,Sports,Westt,47.52,V4433,
T00008257,C126081,Liam Johnson,liam.johnson@company.com,2024-02-03,2024-02-14,Sports,North,232.66,V3739,
T00008258,C124354,Sophia Lee,sophia.lee@outlook.com,2024-03-08,2024-03-22,Electronics,North,35.74,V1633,
T00008259,C717585,Daniel Jackson,daniel.jackson@hotmail.com,2024-07-09,2024-07-17,Electronics,North,54.21,V4010,
T00008260,C904732,,charlotte.smith@gmail.com,2024-07-17,2024-07-22,Electronics,East,41.78,V5979,
T00008261,C164384,Olivia King,olivia.king@outlook.com,2024-02-17,2024-02-23,Electronics,East,160.92,V7705,
T00008262,C981459,Sophia Anderson,sophia.anderson@outlook.com,2026-02-02,2024-09-23,Sports,East,36.55,V4288,
T00008263,C745972,Mia Young,mia.young@company.com,2024-07-31,2024-08-11,Home,North,95.9,V5502,
T00008264,C947324,Sarah Young,sarah.young@yahoo.com,2024-06-10,2024-06-21,Sports,North,32.43,V9912,
T00008265,C135525,David White,david.white@yahoo.com,2024-04-22,2024-05-04,Apparel,North,58.59,V1653,
T00008266,C106464,Sarah Smith,sarah.smith@gmail.com,2024-05-16,2024-05-23,Electronics,East,188.75,V4374,
T00008267,C640850,Ethan Taylor,ethan.taylor@outlook.com,2024-11-12,2024-11-23,Sports,East,22.51,V2553,
T00008268,C993824,Emma Harris,emma.harris@hotmail.com,2024-01-12,2024-01-15,Beauty,East,31.3,V5834,
T00008269,C679802,Michael Taylor,michael.taylor@gmail.com,2024-12-24,2024-12-26,Electronics,East,234.05,V1252,
T00008270,C475572,Michael Johnson,michael.johnson@gmail.com,2024-08-25,2024-08-28,Grocery,East,106.17,V6734,
T00008271,C212564,Emma Allen,emma.allen@company.com,2024-10-10,2024-10-18,Apparel,West,17.39,V6074,
T00008272,C470191,Sophia Smith,sophia.smith@hotmail.com,2024-06-24,2024-06-28,Beauty,East,39.22,V4515,
T00008273,C567435,Sophia White,sophia.white@outlook.com,2024-08-12,2024-08-20,Electronics,East,43.96,V6463,
T00008274,C656922,Ethan Brown,ethan.brown@outlook.com,2024-03-15,2024-03-19,Home,East,84.25,V3171,
T00008275,C886492,Isabella Martin,isabella.martin@outlook.com,2024-05-14,2024-05-21,Grocery,West,-81.05,V4930,
T00008276,C895701,Ava Walker,ava.walker@gmail.com,2024-03-22,2024-04-04,Office,West,64.59,V2800,
T00008277,C294215,Mia Thomas,mia.thomas@company.com,2024-03-23,2024-03-29,Apparel,East,25.1,V8445,
T00008278,C647353,Noah Hall,noah.hall@gmail.com,2024-05-21,2024-05-31,Office,North,127.86,V8501,
T00008279,C365039,Emma Hall,emma.hall@yahoo.com,2024-07-27,2024-07-28,Apparel,West,87.43,V2271,
T00008280,C443003,John Allen,john.allen@yahoo.com,2024-08-02,2024-08-15,Office,East,41.67,V2485,
T00008281,C767712,John Anderson,john.anderson@outlook.com,2024-11-05,2024-11-16,Sports,West,255.42,V7299,
T00008282,C204127,Mia King,mia.king@company.com,2024-09-11,2024-09-19,Apparel,South,46.25,V8015,
T00008283,C196426,Sophia Smith,sophia.smith@outlook.com,2024-07-06,2024-07-12,Grocery,Westt,90.11,V7880,
T00008284,C292376,Sarah Jackson,sarah.jackson#yahoo,2024-09-03,2024-09-05,Home,East,227.54,V5117,
T00008285,C111962,Charlotte White,charlotte.white@gmail.com,2024-09-11,2024-09-16,Apparel,West,54.83,V3919,
T00008286,C133302,Mia Allen,mia.allen@outlook.com,2025-02-02,2024-11-30,Apparel,Westt,38.54,V6794,
T00008287,C447526,Michael Lee,michael.lee@outlook.com,2024-06-10,,Grocery,West,86.36,V1812,
T00008288,C104011,Mia Hall,mia.hall@company.com,2024-12-10,2024-12-20,Sports,South,58.59,V1283,
T00008289,C119782,Charlotte White,charlotte.white@company.com,2024-06-15,2024-06-22,Apparel,North,121.13,V5162,
T00008290,C298763,John Harris,john.harris@company.com,2024-03-18,2024-03-29,Apparel,East,88.95,V6717,
T00008291,C744942,Mia Johnson,mia.johnson@outlook.com,2024-06-23,2024-07-03,Apparel,South,100.12,V9685,
T00008292,C532941,Isabella Hall,isabella.hall@company.com,2024-01-20,2024-01-26,Apparel,West,32.71,V4621,
T00008293,C633484,Charlotte Johnson,charlotte.johnson@company.com,2024-04-05,2024-04-12,Electronics,South,97.07,V2638,
T00008294,C143459,Emma Walker,emma.walker@hotmail.com,2024-06-28,2024-07-04,Home,North,26.79,V9197,
T00008295,C711533,Charlotte Martin,charlotte.martin@hotmail.com,2024-04-04,2024-04-14,Electronics,South,80.71,V2677,
T00008296,C622829,Michael Taylor,michael.taylor@yahoo.com,2024-03-11,2024-03-12,Electronics,East,81.12,V7101,
T00008297,C703151,Olivia Jackson,olivia.jackson@gmail.com,2024-07-08,2024-07-11,Beauty,,13.92,V5651,
T00008298,C874751,David Johnson,david.johnson@gmail.com,2024-05-11,2024-05-21,Electronics,North,110.11,V3797,
T00008299,C463154,Michael Martin,michael.martin@company.com,2024-05-18,2024-05-20,Office,North,51.27,V4442,
T00008300,C132769,Liam Brown,liam.brown@yahoo.com,2024-10-01,2024-10-02,Electronics,East,38.55,V1456,
T00008301,C469673,Isabella Anderson,isabella.anderson@yahoo.com,2024-04-11,2024-04-12,Beauty,South,51.86,V2797,
T00008302,C880721,Mia Lee,mia.lee@hotmail.com,2024-10-09,2024-10-13,Sports,North,23.58,V9539,
T00008303,C124700,Mia Anderson,mia.anderson@yahoo.com,2024-01-29,2024-02-09,Apparel,West,148.01,V2414,
T00008304,C871152,Emma White,emma.white@outlook.com,2024-01-18,2024-01-19,Office,,87.44,V3258,
T00008305,C835716,Olivia Thomas,olivia.thomas@company.com,2024-08-31,2024-09-02,Home,East,192.11,V2070,
T00008306,C331237,John Thomas,john.thomas@outlook.com,2024-06-23,2024-06-24,Apparel,East,49.14,V9725,
T00008307,C891701,Michael Hall,michael.hall@gmail.com,2024-03-29,2024-04-11,Grocery,West,44.57,V5848,
T00008308,C406024,Olivia Martin,olivia.martin@hotmail.com,2024-01-20,2024-02-01,Office,North,97.93,V6223,
T00008309,C214003,Noah Lee,noah.lee@outlook.com,2024-11-21,2024-12-03,Sports,West,104.67,V6644,
T00008310,C239392,Noah Thomas,noah.thomas@company.com,2024-12-21,2024-12-27,Apparel,South,118.26,V1487,
T00008311,C149589,Sarah Smith,sarah.smith@outlook.com,2024-01-18,2024-01-29,Home,North,106.53,V6431,
T00008312,C350606,Liam Young,liam.young@outlook.com,2024-02-07,2024-02-11,Sports,East,162.83,V9268,
T00008313,C831636,Charlotte Brown,charlotte.brown@yahoo.com,2024-03-29,2024-04-06,Electronics,West,88.77,V3764,
T00008314,C660185,David Young,david.young@hotmail.com,2024-12-05,2024-12-16,Home,South,77.1,V3686,
T00008315,C289637,Ethan Taylor,ethan.taylor@gmail.com,2024-05-29,2024-06-03,Sports,East,144.31,V2867,
T00008316,C786290,James Taylor,james.taylor@company.com,2024-07-22,2024-08-05,Beauty,South,27.73,V2550,
T00008317,C812593,Sophia Jackson,sophia.jackson@company.com,2026-02-19,2024-08-30,Sports,North,89.39,V3341,
T00008318,C313893,Ava Harris,ava.harris@gmail.com,2024-04-13,2024-04-18,Office,Westt,33.64,V5193,
T00008319,C900812,John Young,john.young@company.com,2024-04-20,2024-05-01,Grocery,Westt,66.17,V7070,
T00008320,C832256,David Hall,david.hall@yahoo.com,2024-08-12,2024-08-23,Home,South,72.21,V2326,
T00008321,C170934,Emma Thomas,emma.thomas@outlook.com,2024-08-08,,Electronics,,27.99,V2753,
T00008322,C680118,John Thomas,john.thomas@yahoo.com,2024-01-26,2024-02-06,Office,East,53.72,V1751,
T00008323,C367673,John Allen,john.allen@yahoo.com,2024-03-04,2024-03-14,Electronics,West,61.58,V5365,
T00008324,C876652,Isabella Smith,isabella.smith@yahoo.com,2024-09-10,2024-09-16,Apparel,Easst,62.97,V3039,
T00008325,C456742,Sophia Johnson,,2024-09-05,2024-09-11,Beauty,North,88.62,V7633,
T00008326,C857582,Ava Hall,ava.hall@hotmail.com,2024-08-11,2024-08-14,Sports,East,71.73,V2678,
T00008327,C182987,Isabella Thomas,isabella.thomas@gmail.com,2024-11-09,2024-11-22,Sports,South,63.63,V8141,
T00008328,C673466,Charlotte Allen,charlotte.allen@gmail.com,2024-05-10,,Home,North,55.16,V2736,
T00008329,C238009,Charlotte Thomas,charlotte.thomas@yahoo.com,2024-01-30,,Grocery,West,45.28,V6382,
T00008330,C484096,Olivia White,olivia.white@hotmail.com,2024-10-01,2024-10-14,Office,West,65.86,V5082,
T00008331,C664174,Emma Brown,emma.brown@gmail.com,2024-01-10,,Sports,West,27.02,V2829,
T00008332,C673987,Olivia Taylor,olivia.taylor@hotmail.com,2024-03-29,2024-03-31,Home,Easst,44.32,V7137,
T00008333,C700684,Sarah Thomas,sarah.thomas@yahoo.com,2024-05-26,2024-05-29,Home,South,54.78,V5310,
T00008334,C714966,Ava Anderson,ava.anderson@gmail.com,2024-05-06,2024-05-12,Electronics,South,21.63,V7669,
T00008335,C649567,Liam Harris,liam.harris@hotmail.com,2024-07-04,,Sports,North,84.16,V8160,
T00008336,C531322,Liam Thomas,liam.thomas@company.com,2024-05-03,2024-05-12,Office,South,47.16,V5869,
T00008337,C210776,Isabella King,isabella.king@gmail.com,2024-04-16,2024-04-29,Office,North,51.17,V7990,
T00008338,C725732,Michael Lee,,2024-12-06,2024-12-15,Beauty,South,60.6,V8154,
T00008339,C468444,David Young,david.young@gmail.com,2024-01-06,2024-01-14,Office,East,27.6,V5176,
T00008340,C213793,Ava White,ava.white@hotmail.com,2024-02-20,2024-02-28,Sports,South,57.84,V3655,
T00008341,C478422,Daniel White,daniel.white@outlook.com,2024-11-09,2024-11-18,Office,West,40.37,V2210,
T00008342,C310809,Ethan Brown,ethan.brown@gmail.com,2024-05-15,2024-05-26,Grocery,East,91.29,V9325,
T00008343,C271616,Daniel Brown,daniel.brown@company.com,2024-01-02,2024-01-13,Office,North,84.34,V8334,
T00008344,C465391,Sophia Martin,sophia.martin@company.com,2024-01-18,2024-01-27,Apparel,North,32.96,V8817,
T00008345,C342262,Daniel Jackson,daniel.jackson@yahoo.com,2024-09-05,2024-09-15,Office,North,51.81,V7884,
T00008346,C633285,Emma Martin,emma.martingmail.com,2024-07-03,2024-07-14,Apparel,West,26.67,V4788,
T00008347,C206102,Ethan Harris,ethan.harris@outlook.com,2024-08-09,2024-08-22,Home,North,34.19,V8990,
T00008348,C972143,Michael Young,michael.young@hotmail.com,2024-08-15,2024-08-24,Sports,North,60.42,V9010,
T00008349,C478189,Michael Johnson,michael.johnson@yahoo.com,2024-12-13,2024-12-18,Apparel,North,88.98,V9778,
T00008350,C665148,Ava Young,ava.young@hotmail.com,2024-07-12,2024-07-18,Electronics,South,46.83,V3909,
T00008351,C365369,Michael Smith,michael.smith@yahoo.com,2024-11-07,2024-11-12,Sports,East,43.66,V7107,
T00008352,C734402,Ethan Taylor,ethan.taylor@outlook.com,2024-07-28,2024-08-10,Grocery,North,85.23,V1214,
T00008353,C737506,Sophia Anderson,sophia.anderson@hotmail.com,2024-10-25,2024-10-26,Grocery,North,70.92,V3362,
T00008354,C622070,Sarah Brown,sarah.brown@yahoo.com,2024-11-24,2024-11-28,Sports,West,23.07,V9045,
T00008355,C987196,John Johnson,john.johnson@outlook.com,2024-03-12,2024-03-26,Grocery,East,48.45,V3164,
T00008356,C207041,John Johnson,john.johnson@outlook.com,2024-04-26,2024-05-07,Office,North,45.56,V8946,
T00008357,C474368,Michael Smith,michael.smith@gmail.com,2024-09-20,2024-10-03,Electronics,East,41.49,V9509,
T00008358,C425800,Liam Harris,liam.harris@hotmail.com,2024-01-05,,Apparel,North,39.92,V5059,
T00008359,C545096,Ava Anderson,ava.anderson@gmail.com,2024-09-25,2024-10-07,Apparel,West,76.39,V8025,
T00008360,C816438,Charlotte White,charlotte.white@outlook.com,2024-01-07,2024-01-08,Apparel,South,25.76,V1070,
T00008361,C581862,David White,david.white@hotmail.com,2024-01-21,2024-01-24,Sports,North,107.79,V4312,
T00008362,C176290,James Walker,james.walker@hotmail.com,2024-02-06,2024-02-13,Home,East,53.39,V4434,
T00008363,C156633,Emma Young,emma.young@company.com,2024-06-21,2024-06-22,Office,North,54.32,V2045,
T00008364,C913087,James Thomas,james.thomas@yahoo.com,2024-03-02,2024-03-09,Beauty,East,154.6,V1653,
T00008365,C221118,Michael Harris,michael.harris@company.com,2024-07-24,2024-08-03,Beauty,West,93.12,V2797,
T00008366,C798961,,mia.martin@company.com,2024-04-10,2024-04-24,Home,Soutth,40.06,V5333,
T00008367,C103114,Ethan King,ethan.king@outlook.com,2024-04-28,2024-05-08,Sports,South,62.86,V8710,
T00008368,C912934,Noah Harris,noah.harris@yahoo.com,2024-06-27,2024-07-10,Sports,North,39.35,V4964,
T00008369,C149768,Isabella Anderson,,2024-05-11,2024-05-12,Apparel,East,57.45,V6506,
T00008370,C410272,Sophia Jackson,sophia.jackson@company.com,2024-12-07,2024-12-16,Grocery,North,29.93,V4091,
T00008371,C513244,Daniel Jackson,daniel.jackson@hotmail.com,2024-03-15,2024-03-20,Home,South,47.74,V2849,
T00008372,C183123,Emma Taylor,emma.taylor@outlook.com,2024-10-16,2024-10-29,Apparel,West,67.07,V8641,
T00008373,C732543,Liam White,liam.white@company.com,2024-02-14,2024-02-20,Sports,Northh,47.6,V6644,
T00008374,C266405,Olivia Harris,olivia.harris@yahoo.com,2024-05-23,2024-06-04,Apparel,West,38.09,V1516,
T00008375,C103174,Isabella Martin,isabella.martin@gmail.com,2025-04-17,2024-05-25,Office,East,158.35,V3212,
T00008376,C217769,Isabella Jackson,isabella.jackson@gmail.com,2024-07-26,2024-08-06,Sports,North,49.26,V9079,
T00008377,C397542,,james.taylor@outlook.com,2024-08-18,2024-08-21,Office,North,32.89,V7491,
T00008378,C529145,Michael White,michael.whitegmail.com,2024-09-28,,Apparel,East,48.83,V4330,
T00008379,C235393,James Taylor,james.taylor@hotmail.com,2024-04-04,2024-04-09,Office,East,55.08,V7033,
T00008380,C485693,Noah Taylor,noah.taylor@hotmail.com,2024-09-17,2024-09-30,Home,East,78.57,V3292,
T00008381,C851331,John King,john.king@yahoo.com,2024-05-06,2024-05-19,Electronics,East,61.16,V7783,
T00008382,C866868,Liam Jackson,liam.jackson@outlook.com,2024-06-15,,Electronics,South,53.03,V7365,
T00008383,C286493,John Martin,john.martin@outlook.com,2024-01-18,2024-01-21,Apparel,North,62.99,V4807,
T00008384,C696923,Ava Taylor,ava.taylor@gmail.com,2024-05-27,2024-05-31,Sports,East,204.42,V7733,
T00008385,C910192,Liam Allen,liam.allen@company.com,2024-09-03,2024-09-17,Apparel,East,33.81,V8762,
